phylum,class,order,family,genus,species,common_name,species_type,dive_location,latitude,longitude,lcode,rw_number,survey_date,drange1,drange2
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,lineolata,Silver Sweep,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,strigatus,Mado,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Pentacerotidae,Pentaceropsis,recurvirostris,Long-snouted Boarfish,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Labridae,Pictilabrus,lacticlavius,Senator Wrasse,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Perciformes,Labridae,Pseudolabrus,rubicundus,Rosy Wrasse,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,bucephalus,Black Reef Leatherjacket,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,19,16/05/2004,10,20
Arthropoda,Malacostraca,Decapoda,Majidae,Leptomithrax,gaimardii,Giant Spider Crab,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,edwardsii,Southern Rock Lobster,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Nectria,ocellata,Ocellate Sea Star,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,String Kelp,Marine Plants,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Plesiopidae,Paraplesiops,meleagris,Southern Blue Devil (aka. Blue Devil),Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Perciformes,Labridae,Pictilabrus,lacticlavius,Senator Wrasse,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,"Anchor Reef, Nuns Beach",-38.341,141.6113,59,6,10/10/2004,15,20
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,ornata,Ornate Cowfish,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,laevigata,Greenlip Abablone,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,magnifica,Greater Biscuit Star,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,gunnii,Purple sea star,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Echinodermata,Asteroidea,Valvatida,Asteropseidae,Petricia,vernicina,Velvet Sea Star,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Echinodermata,Crinoidea,Comatulida,Comatulidae,Cenolia,trichoptera,Orange Feather Star,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Sycozoa,cerebriformis,Brain Sea Squirt,Invertebrates,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,sp.,Sargassum,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Acrocarpia,sp.,Acropcarpia,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,sp.,Ectocarpus,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chlorophyta,Ulvophyceae,Cladophorales,Cladaphoraceae,Cladophora,sp.,Green Filamentous,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,dilatatum,Red Fleshy,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Encrusting,sp.,Encrusting Coralline,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Rhodophyta,Florideophyceae,Balliales,Balliaceae,Ballia,callitricha,Turfing Red,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Zonaria,sp.,Turfing Brown,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Tracheophyta,,Alismatales,Cymodoceaceae,Amphibolis,antartica,Sea Nymph,Marine Plants,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Dinolestidae,Dinolestes,lewini,Longfin Pike,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Odacidae,Odax,acroptilus,Rainbow Cale,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Balnarring Reef,-38.4079,145.1181,121,231,11/11/2007,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,156,10/12/2005,0,10
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,156,10/12/2005,0,10
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Dinolestidae,Dinolestes,lewini,Longfin Pike,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,strigatus,Mado,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Achoerodus,viridis,Eastern Blue Groper,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Perciformes,Odacidae,Olisthops,cyanomelas,Herring Cale,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,vittiger,Toothbrush Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,flavolineata,Yellow-striped Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,26/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,arctidens,Marblefish (aka. Southern Sea Carp),Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Achoerodus,viridis,Eastern Blue Groper,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Perciformes,Odacidae,Olisthops,cyanomelas,Herring Cale,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,vittiger,Toothbrush Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,flavolineata,Yellow-striped Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,27/04/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Elasmobranchii,Orectolobiformes,Parascyllidae,Parascyllium,variolatum,Varied Carpet Shark (aka. Varied Catshark),Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,Urolophus,gigas,Spotted Stingaree,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,7/02/2006,0,0
Chordata,Actinopteri,Perciformes,Dinolestidae,Dinolestes,lewini,Longfin Pike,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,21/02/2006,0,0
Chordata,Actinopteri,Perciformes,Aplodactylidae,Aplodactylus,arctidens,Marblefish (aka. Southern Sea Carp),Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,21/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Achoerodus,viridis,Eastern Blue Groper,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,21/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,21/02/2006,0,0
Chordata,Actinopteri,Perciformes,Sillaginidae,Sillaginodes,punctatus,King George Whiting,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Achoerodus,viridis,Eastern Blue Groper,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Perciformes,Odacidae,Olisthops,cyanomelas,Herring Cale,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,230,22/02/2006,0,0
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,rosea,Rose Sponge,Invertebrates,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,edwardsii,Southern Rock Lobster,Invertebrates,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Ecklonia,radiata,Common Kelp,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,Phyllospora,comosa,Cray Weed,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Cephaloscyllium,laticeps,Draughtboard Shark,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,anceps,Branching Coralline,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Encrusting,sp.,Encrusting Coralline,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Rhodophyta,Florideophyceae,Balliales,Balliaceae,Ballia,callitricha,Turfing Red,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Undaria,pinnatifida,Undaria Kelp,Marine Plants,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Barwon Bluff Marine Sanctuary,-38.2922,144.503,40,19,31/12/2006,0,5
